VBELN,VKORG,KUNNR,CTLPC,WAERS,AMTBL
500010982,1002.00 ,2002.00 ,,USD,0.00 
500010983,1001.00 ,100118.00 ,R01,USD,0.00 
500010984,1001.00 ,100118.00 ,R01,USD,0.00 
500010985,1002.00 ,1006.00 ,,TWD,0.00 
500010986,1002.00 ,1006.00 ,,TWD,0.00 
500010987,1005.00 ,100012.00 ,R01,TWD,0.00 
500010988,1006.00 ,1002.00 ,,TWD,0.00 
500010990,1006.00 ,1002.00 ,,TWD,0.00 
500010991,1006.00 ,1002.00 ,,TWD,0.00 
500010997,1005.00 ,100379.00 ,R01,TWD,0.00 
500010998,1005.00 ,100018.00 ,R01,TWD,0.00 
500010999,1002.00 ,2902.00 ,R99,USD,0.00 
500011000,2002.00 ,100207.00 ,R01,USD,0.00 
500011001,1001.00 ,100118.00 ,R01,USD,0.00 
500011002,1001.00 ,100118.00 ,R01,USD,0.00 
500011003,1002.00 ,1006.00 ,,TWD,0.00 
500011004,2002.00 ,1002.00 ,,USD,0.00 
500011005,2002.00 ,1002.00 ,,USD,0.00 
500011006,1001.00 ,100118.00 ,R01,USD,0.00 
500011007,1002.00 ,100201.00 ,R01,USD,0.00 
500011008,1001.00 ,100118.00 ,R01,USD,0.00 
500011009,1001.00 ,100118.00 ,R01,USD,0.00 
500011010,1001.00 ,100118.00 ,R01,USD,0.00 
500011011,1001.00 ,100124.00 ,R01,TWD,7812.00 
500011012,1001.00 ,100118.00 ,R01,USD,0.00 
500011013,1006.00 ,1002.00 ,,TWD,0.00 
500011014,1006.00 ,1002.00 ,,TWD,0.00 
500011015,1006.00 ,1002.00 ,,TWD,0.00 
500011016,1005.00 ,100024.00 ,R01,TWD,0.00 
500011017,1005.00 ,100012.00 ,R01,TWD,0.00 
500011018,1005.00 ,100442.00 ,R01,TWD,0.00 
500011019,1005.00 ,100442.00 ,R01,TWD,0.00 
500011020,1005.00 ,100448.00 ,,TWD,0.00 
500011021,1005.00 ,100010.00 ,R01,USD,877514.00 
500011022,1001.00 ,100118.00 ,R01,USD,0.00 
500011023,1001.00 ,100118.00 ,R01,USD,0.00 
500011024,1007.00 ,100105.00 ,R01,TWD,0.00 
500011025,1004.00 ,100242.00 ,R01,USD,333860.00 
500011026,1004.00 ,100230.00 ,R01,EUR,307216.00 
500011027,2002.00 ,100207.00 ,R01,USD,0.00 
500011028,1006.00 ,1002.00 ,,TWD,0.00 
500011029,1006.00 ,1002.00 ,,TWD,0.00 
500011030,1006.00 ,1002.00 ,,TWD,0.00 
500011031,1003.00 ,100178.00 ,R01,USD,0.00 
500011032,1003.00 ,100366.00 ,R01,USD,0.00 
500011033,1004.00 ,100305.00 ,R01,USD,0.00 
500011034,1007.00 ,100105.00 ,R01,TWD,0.00 
500011035,1007.00 ,100402.00 ,R01,TWD,0.00 
500011036,1004.00 ,100289.00 ,R01,USD,118524.00 
500011037,1002.00 ,1006.00 ,,TWD,0.00 
500011038,1002.00 ,1006.00 ,,TWD,0.00 
500011039,1004.00 ,100255.00 ,R01,USD,0.00 
500011040,2002.00 ,100207.00 ,R01,USD,0.00 
500011041,1002.00 ,1006.00 ,,TWD,0.00 
500011042,1005.00 ,100014.00 ,R01,TWD,0.00 
500011043,1005.00 ,100368.00 ,R01,USD,0.00 
500011044,1005.00 ,100442.00 ,R01,TWD,0.00 
500011045,1005.00 ,100442.00 ,R01,TWD,0.00 
500011046,1005.00 ,100442.00 ,R01,TWD,0.00 
500011047,1005.00 ,100442.00 ,R01,TWD,0.00 
500011048,1011.00 ,1002.00 ,,TWD,0.00 
500011049,1001.00 ,100118.00 ,R01,USD,0.00 
500011050,1006.00 ,1002.00 ,,TWD,0.00 
500011051,1006.00 ,1002.00 ,,TWD,0.00 
500011052,1006.00 ,1002.00 ,,TWD,0.00 
500011053,1005.00 ,100012.00 ,R01,TWD,0.00 
500011054,1005.00 ,100018.00 ,R01,TWD,0.00 
500011055,1003.00 ,100188.00 ,R01,TWD,0.00 
500011056,1002.00 ,100201.00 ,R01,USD,0.00 
500011057,1002.00 ,100201.00 ,R01,USD,0.00 
500011058,1001.00 ,100133.00 ,R01,TWD,0.00 
500011059,1002.00 ,1006.00 ,,TWD,0.00 
500011060,1001.00 ,100124.00 ,R01,TWD,161272.00 
500011061,1006.00 ,1002.00 ,,TWD,0.00 
500011062,1006.00 ,1002.00 ,,TWD,0.00 
500011063,1006.00 ,1002.00 ,,TWD,0.00 
500011064,1006.00 ,1002.00 ,,TWD,0.00 
500011065,1005.00 ,100004.00 ,R01,TWD,26985.00 
500011066,1002.00 ,100201.00 ,R01,USD,0.00 
500011067,2002.00 ,100208.00 ,R01,USD,0.00 
500011068,1011.00 ,1002.00 ,,TWD,0.00 
500011069,1005.00 ,100371.00 ,R01,TWD,0.00 
500011070,1005.00 ,100014.00 ,R01,TWD,0.00 
500011071,1005.00 ,100011.00 ,R01,TWD,34986.00 
500011072,1005.00 ,100382.00 ,R01,TWD,0.00 
500011073,1005.00 ,100382.00 ,R01,TWD,0.00 
500011074,1007.00 ,100449.00 ,R01,TWD,0.00 
500011075,1007.00 ,100042.00 ,R01,TWD,0.00 
500011076,1003.00 ,100179.00 ,R01,USD,0.00 
500011077,1004.00 ,100218.00 ,R01,USD,692097.00 
500011078,1005.00 ,100018.00 ,R01,TWD,93251.00 
500011079,1004.00 ,100317.00 ,R01,USD,27083.00 
500011080,1004.00 ,100317.00 ,R01,USD,144135.00 
500011081,1004.00 ,100244.00 ,R01,EUR,422566.00 
500011082,1004.00 ,100350.00 ,R01,USD,0.00 
500011083,1006.00 ,1002.00 ,,TWD,0.00 
500011084,2002.00 ,1002.00 ,,USD,0.00 
500011085,1002.00 ,100201.00 ,R01,USD,0.00 
500011086,1002.00 ,100197.00 ,R01,USD,1144352.00 
500011087,1002.00 ,1006.00 ,,TWD,0.00 
500011088,1001.00 ,100146.00 ,R01,USD,1552500.00 
500011089,1002.00 ,2902.00 ,R99,USD,0.00 
500011090,1001.00 ,100137.00 ,R01,TWD,0.00 
500011091,2002.00 ,100207.00 ,R01,USD,0.00 
500011092,1002.00 ,2002.00 ,,USD,0.00 
500011093,1002.00 ,100204.00 ,R01,USD,2571227.00 
500011094,1005.00 ,100012.00 ,R01,TWD,0.00 
500011095,1005.00 ,100379.00 ,R01,TWD,0.00 
500011096,1005.00 ,100008.00 ,R01,TWD,30377.00 
500011097,1001.00 ,100118.00 ,R01,USD,0.00 
500011098,1001.00 ,100118.00 ,R01,USD,0.00 
500011099,1005.00 ,100022.00 ,R01,USD,860992.00 
500011100,1001.00 ,100118.00 ,R01,USD,0.00 
500011101,1001.00 ,100118.00 ,R01,USD,0.00 
500011102,1001.00 ,100118.00 ,R01,USD,0.00 
500011103,1001.00 ,100118.00 ,R01,USD,0.00 
500011104,1001.00 ,100118.00 ,R01,USD,0.00 
500011105,1001.00 ,100118.00 ,R01,USD,0.00 
500011106,2002.00 ,1002.00 ,,USD,0.00 
500011107,2002.00 ,1002.00 ,,USD,0.00 
500011108,1006.00 ,1002.00 ,,TWD,0.00 
500011109,1006.00 ,1002.00 ,,TWD,0.00 
500011110,1001.00 ,100118.00 ,R01,USD,0.00 
500011111,1001.00 ,100118.00 ,R01,USD,0.00 
500011112,1001.00 ,100118.00 ,R01,USD,0.00 
500011113,1002.00 ,2002.00 ,,USD,0.00 
500011114,1005.00 ,100015.00 ,R01,TWD,57162.00 
500011115,1011.00 ,1004.00 ,,TWD,0.00 
500011116,1011.00 ,1002.00 ,,TWD,0.00 
500011117,1006.00 ,1002.00 ,,TWD,0.00 
500011118,1004.00 ,100242.00 ,R01,USD,8894.00 
500011119,1004.00 ,100362.00 ,R01,TWD,0.00 
500011120,1005.00 ,100364.00 ,R01,USD,468256.00 
500011121,1005.00 ,100020.00 ,R01,USD,2533228.00 
500011122,1001.00 ,100118.00 ,R01,USD,0.00 
500011123,1006.00 ,1002.00 ,,TWD,0.00 
500011124,1006.00 ,1002.00 ,,TWD,0.00 
500011125,2002.00 ,100208.00 ,R01,USD,0.00 
500011126,1001.00 ,100118.00 ,R01,USD,0.00 
500011127,1003.00 ,100178.00 ,R01,USD,0.00 
500011128,1003.00 ,100366.00 ,R01,USD,0.00 
500011129,1003.00 ,100366.00 ,R01,USD,0.00 
500011130,1006.00 ,1002.00 ,,TWD,0.00 
500011131,1006.00 ,1002.00 ,,TWD,0.00 
500011132,1003.00 ,100179.00 ,R01,USD,0.00 
500011133,1006.00 ,1002.00 ,,TWD,0.00 
500011134,1003.00 ,100179.00 ,R01,USD,0.00 
500011135,1004.00 ,100255.00 ,R01,USD,0.00 
500011136,1004.00 ,100255.00 ,R01,USD,0.00 
500011137,1005.00 ,100010.00 ,R01,USD,3983.00 
500011138,2002.00 ,100213.00 ,R01,USD,0.00 
500011139,1002.00 ,1006.00 ,,TWD,0.00 
500011140,1002.00 ,2002.00 ,,USD,0.00 
500011141,1005.00 ,100011.00 ,R01,TWD,30776.00 
500011142,1007.00 ,100402.00 ,R01,TWD,0.00 
500011143,1011.00 ,1002.00 ,,TWD,0.00 
500011144,1011.00 ,1002.00 ,,TWD,0.00 
500011145,1005.00 ,100379.00 ,R01,TWD,0.00 
500011146,1004.00 ,100315.00 ,R01,USD,71175.00 
500011147,1001.00 ,100145.00 ,R01,USD,225423.00 
500011148,1005.00 ,100442.00 ,R01,TWD,0.00 
500011149,1005.00 ,100442.00 ,R01,TWD,0.00 
500011150,1011.00 ,1004.00 ,,TWD,0.00 
500011151,1002.00 ,2002.00 ,,USD,0.00 
500011152,1005.00 ,100018.00 ,R01,TWD,0.00 
500011153,1005.00 ,100012.00 ,R01,TWD,0.00 
500011154,1006.00 ,1002.00 ,,TWD,0.00 
500011155,1006.00 ,1002.00 ,,TWD,0.00 
500011156,1006.00 ,1002.00 ,,TWD,0.00 
500011157,1002.00 ,1006.00 ,,TWD,0.00 
500011158,1002.00 ,1006.00 ,,TWD,0.00 
500011159,1005.00 ,100371.00 ,R01,TWD,0.00 
500011160,1005.00 ,100382.00 ,R01,TWD,0.00 
500011161,1003.00 ,100182.00 ,R01,USD,0.00 
500011162,1002.00 ,2002.00 ,,USD,0.00 
500011163,1002.00 ,2002.00 ,,USD,0.00 
500011164,1006.00 ,1002.00 ,,TWD,0.00 
500011165,1006.00 ,1002.00 ,,TWD,0.00 
500011166,1006.00 ,1002.00 ,,TWD,0.00 
500011167,1005.00 ,100448.00 ,R01,TWD,0.00 
500011168,2002.00 ,100207.00 ,R01,USD,0.00 
500011169,1002.00 ,2902.00 ,R99,USD,0.00 
500011170,1002.00 ,2902.00 ,R99,USD,0.00 
500011171,2002.00 ,1002.00 ,,USD,0.00 
500011172,1001.00 ,100118.00 ,R01,USD,0.00 
500011173,1001.00 ,100118.00 ,R01,USD,0.00 
500011174,1001.00 ,100118.00 ,R01,USD,0.00 
500011175,1001.00 ,100118.00 ,R01,USD,0.00 
500011176,1001.00 ,100118.00 ,R01,USD,0.00 
500011177,1002.00 ,1006.00 ,,TWD,0.00 
500011178,2002.00 ,100213.00 ,R01,USD,0.00 
500011179,2002.00 ,100213.00 ,R01,USD,0.00 
500011180,2002.00 ,100207.00 ,R01,USD,0.00 
500011181,2002.00 ,100207.00 ,R01,USD,0.00 
500011182,1002.00 ,2002.00 ,,USD,0.00 
500011183,1006.00 ,1002.00 ,,TWD,0.00 
500011184,1006.00 ,1002.00 ,,TWD,0.00 
500011185,1005.00 ,100385.00 ,R01,TWD,0.00 
500011186,1005.00 ,100379.00 ,R01,TWD,0.00 
500011187,1004.00 ,100279.00 ,R01,USD,0.00 
500011188,1004.00 ,100279.00 ,R01,USD,0.00 
500011189,1007.00 ,100105.00 ,R01,TWD,0.00 
500011190,1007.00 ,100444.00 ,R01,TWD,0.00 
500011191,1007.00 ,100449.00 ,R01,TWD,0.00 
500011192,1006.00 ,1002.00 ,,TWD,0.00 
500011193,1006.00 ,1002.00 ,,TWD,0.00 
500011194,1006.00 ,1002.00 ,,TWD,0.00 
500011195,1006.00 ,1002.00 ,,TWD,0.00 
500011196,1002.00 ,1006.00 ,,TWD,0.00 
500011197,1006.00 ,100310.00 ,R01,TWD,0.00 
500011198,1003.00 ,100179.00 ,R01,USD,0.00 
500011199,1002.00 ,100201.00 ,R01,USD,0.00 
500011200,1006.00 ,100310.00 ,R01,TWD,0.00 
500011201,1002.00 ,100201.00 ,R01,USD,0.00 
500011202,1005.00 ,100379.00 ,R01,TWD,0.00 
500011203,1005.00 ,100018.00 ,R01,TWD,0.00 
500011204,1005.00 ,100012.00 ,R01,TWD,0.00 
500011205,1005.00 ,100011.00 ,R01,TWD,34818.00 
500011206,1005.00 ,100003.00 ,R01,TWD,0.00 
500011207,1005.00 ,100004.00 ,R01,TWD,22260.00 
500011208,1002.00 ,2902.00 ,R99,USD,0.00 
500011209,2002.00 ,100207.00 ,R01,USD,0.00 
500011210,1004.00 ,100280.00 ,R01,USD,0.00 
500011211,2002.00 ,100208.00 ,R01,USD,0.00 
500011212,1002.00 ,100203.00 ,R01,USD,0.00 
500011213,1002.00 ,100201.00 ,R01,USD,0.00 
500011214,1002.00 ,1006.00 ,,TWD,0.00 
500011215,1002.00 ,1006.00 ,,TWD,0.00 
500011216,1005.00 ,100024.00 ,R01,TWD,0.00 
500011217,1005.00 ,100442.00 ,R01,TWD,0.00 
500011218,1005.00 ,100442.00 ,R01,TWD,0.00 
500011219,1005.00 ,100442.00 ,R01,TWD,0.00 
500011220,1005.00 ,100442.00 ,R01,TWD,0.00 
500011221,1001.00 ,100118.00 ,R01,USD,0.00 
500011222,2002.00 ,100208.00 ,R01,USD,0.00 
500011223,1007.00 ,100105.00 ,R01,TWD,0.00 
500011224,2002.00 ,1002.00 ,,USD,0.00 
500011225,2002.00 ,1002.00 ,,USD,0.00 
500011226,2002.00 ,1002.00 ,,USD,0.00 
500011227,1006.00 ,1002.00 ,,TWD,0.00 
500011228,1006.00 ,1002.00 ,,TWD,0.00 
500011229,1001.00 ,100118.00 ,R01,USD,0.00 
500011230,1002.00 ,100201.00 ,R01,USD,0.00 
500011231,1005.00 ,100382.00 ,R01,TWD,0.00 
500011232,2002.00 ,100207.00 ,R01,USD,0.00 
500011233,1006.00 ,1002.00 ,,TWD,0.00 
500011234,1006.00 ,1002.00 ,,TWD,0.00 
500011235,1006.00 ,1002.00 ,,TWD,0.00 
500011236,1005.00 ,Z009,R01,TWD,3800.00 
500011237,1005.00 ,100018.00 ,R01,TWD,0.00 
500011238,1001.00 ,100118.00 ,R01,USD,0.00 
500011239,1005.00 ,100371.00 ,R01,TWD,0.00 
500011240,1003.00 ,100178.00 ,R01,USD,0.00 
500011241,1003.00 ,100366.00 ,R01,USD,0.00 
500011242,1003.00 ,100179.00 ,R01,USD,0.00 
500011243,1007.00 ,100444.00 ,R01,TWD,0.00 
500011244,1005.00 ,100379.00 ,R01,TWD,0.00 
500011245,1005.00 ,100382.00 ,R01,TWD,0.00 
500011246,1005.00 ,100012.00 ,R01,TWD,0.00 
500011247,1001.00 ,100118.00 ,R01,USD,0.00 
500011248,1001.00 ,100118.00 ,R01,USD,0.00 
500011249,1001.00 ,100118.00 ,R01,USD,0.00 
500011250,1001.00 ,100118.00 ,R01,USD,0.00 
500011251,1001.00 ,100118.00 ,R01,USD,0.00 
500011252,1001.00 ,100118.00 ,R01,USD,0.00 
500011253,1001.00 ,100118.00 ,R01,USD,0.00 
500011254,1001.00 ,100118.00 ,R01,USD,0.00 
500011255,1002.00 ,100202.00 ,R01,USD,0.00 
500011256,2002.00 ,100207.00 ,R01,USD,0.00 
500011257,1001.00 ,100118.00 ,R01,USD,0.00 
500011258,1001.00 ,100118.00 ,R01,USD,0.00 
500011259,1001.00 ,100118.00 ,R01,USD,0.00 
500011260,1001.00 ,100118.00 ,R01,USD,0.00 
500011261,1001.00 ,100118.00 ,R01,USD,0.00 
500011262,1001.00 ,100118.00 ,R01,USD,0.00 
500011263,1001.00 ,100118.00 ,R01,USD,0.00 
500011264,1001.00 ,100118.00 ,R01,USD,0.00 
500011265,1001.00 ,100118.00 ,R01,USD,0.00 
500011266,1005.00 ,100442.00 ,R01,TWD,0.00 
500011267,1001.00 ,100118.00 ,R01,USD,0.00 
500011268,1001.00 ,100118.00 ,R01,USD,0.00 
500011269,1001.00 ,100118.00 ,R01,USD,0.00 
500011270,1001.00 ,100118.00 ,R01,USD,0.00 
500011271,1001.00 ,100118.00 ,R01,USD,0.00 
500011272,1001.00 ,100118.00 ,R01,USD,0.00 
500011273,1001.00 ,100118.00 ,R01,USD,0.00 
500011274,1001.00 ,100118.00 ,R01,USD,0.00 
500011275,1001.00 ,100118.00 ,R01,USD,0.00 
500011276,1001.00 ,100118.00 ,R01,USD,0.00 
500011277,1001.00 ,100118.00 ,R01,USD,0.00 
500011278,1001.00 ,100118.00 ,R01,USD,0.00 
500011279,1001.00 ,100118.00 ,R01,USD,0.00 
500011280,1001.00 ,100118.00 ,R01,USD,0.00 
500011281,1001.00 ,100118.00 ,R01,USD,0.00 
500011282,1001.00 ,100118.00 ,R01,USD,0.00 
500011283,1001.00 ,100118.00 ,R01,USD,0.00 
500011284,1001.00 ,100118.00 ,R01,USD,0.00 
500011285,1001.00 ,100118.00 ,R01,USD,0.00 
500011286,1001.00 ,100118.00 ,R01,USD,0.00 
500011287,1001.00 ,100118.00 ,R01,USD,0.00 
500011288,1001.00 ,100118.00 ,R01,USD,0.00 
500011289,1002.00 ,1006.00 ,,TWD,0.00 
500011290,1004.00 ,100323.00 ,R01,EUR,365074.00 
500011291,1004.00 ,100255.00 ,R01,USD,0.00 
500011292,1001.00 ,100118.00 ,R01,USD,0.00 
500011293,1001.00 ,100118.00 ,R01,USD,0.00 
500011294,1001.00 ,100118.00 ,R01,USD,0.00 
500011295,1001.00 ,100118.00 ,R01,USD,0.00 
500011296,1001.00 ,100118.00 ,R01,USD,0.00 
500011297,1001.00 ,100118.00 ,R01,USD,0.00 
500011298,1001.00 ,100118.00 ,R01,USD,0.00 
500011299,1001.00 ,100118.00 ,R01,USD,0.00 
500011300,1001.00 ,100118.00 ,R01,USD,0.00 
500011301,1006.00 ,1002.00 ,,TWD,0.00 
500011302,1006.00 ,1002.00 ,,TWD,0.00 
500011303,1006.00 ,1002.00 ,,TWD,0.00 
500011304,2002.00 ,100207.00 ,R01,USD,0.00 
500011305,1011.00 ,1002.00 ,,TWD,0.00 
500011306,2002.00 ,100207.00 ,R01,USD,0.00 
500011307,1005.00 ,100012.00 ,R01,TWD,0.00 
500011308,1005.00 ,100018.00 ,R01,TWD,0.00 
500011309,1005.00 ,100003.00 ,R01,TWD,0.00 
500011310,1003.00 ,100188.00 ,R01,TWD,0.00 
500011311,1001.00 ,100133.00 ,R01,TWD,0.00 
500011312,1001.00 ,100125.00 ,R01,TWD,0.00 
500011313,1002.00 ,100201.00 ,R01,USD,0.00 
500011314,1002.00 ,100201.00 ,R01,USD,0.00 
500011315,1006.00 ,1002.00 ,,TWD,0.00 
500011316,1006.00 ,1002.00 ,,TWD,0.00 
500011317,2002.00 ,100207.00 ,R01,USD,0.00 
500011318,1002.00 ,2902.00 ,R99,USD,0.00 
500011319,1006.00 ,1002.00 ,,TWD,0.00 
500011320,1002.00 ,100200.00 ,R01,USD,0.00 
500011321,1005.00 ,100364.00 ,R01,USD,162.00 
500011322,2002.00 ,100208.00 ,R01,USD,0.00 
500011323,1004.00 ,100315.00 ,R01,USD,71175.00 
500011324,1006.00 ,1002.00 ,,TWD,0.00 
500011325,1002.00 ,1006.00 ,,TWD,0.00 
500011326,1002.00 ,1006.00 ,,TWD,0.00 
500011327,1002.00 ,1006.00 ,,TWD,0.00 
500011328,1002.00 ,1006.00 ,,TWD,0.00 
500011329,1001.00 ,100118.00 ,R01,USD,0.00 
500011330,1005.00 ,100442.00 ,R01,TWD,0.00 
500011331,1007.00 ,100105.00 ,R01,TWD,0.00 
500011332,1006.00 ,1002.00 ,,TWD,0.00 
500011333,1001.00 ,100118.00 ,R01,USD,0.00 
500011334,1001.00 ,100118.00 ,R01,USD,0.00 
500011335,1001.00 ,100118.00 ,R01,USD,0.00 
500011336,1001.00 ,100118.00 ,R01,USD,0.00 
500011337,1001.00 ,100118.00 ,R01,USD,0.00 
500011338,1001.00 ,100118.00 ,R01,USD,0.00 
500011339,1001.00 ,100118.00 ,R01,USD,0.00 
500011340,1001.00 ,100118.00 ,R01,USD,0.00 
500011341,1001.00 ,100118.00 ,R01,USD,0.00 
500011342,1001.00 ,100118.00 ,R01,USD,0.00 
500011343,1001.00 ,100118.00 ,R01,USD,0.00 
500011344,1001.00 ,100118.00 ,R01,USD,0.00 
500011345,1001.00 ,100118.00 ,R01,USD,0.00 
500011346,1001.00 ,100118.00 ,R01,USD,0.00 
500011347,1001.00 ,100118.00 ,R01,USD,0.00 
500011348,1001.00 ,100118.00 ,R01,USD,0.00 
500011349,1001.00 ,100118.00 ,R01,USD,0.00 
500011350,1001.00 ,100118.00 ,R01,USD,0.00 
500011351,1001.00 ,100118.00 ,R01,USD,0.00 
500011352,1001.00 ,100118.00 ,R01,USD,0.00 
500011353,1001.00 ,100118.00 ,R01,USD,0.00 
500011354,1001.00 ,100118.00 ,R01,USD,0.00 
500011355,1001.00 ,100118.00 ,R01,USD,0.00 
500011356,1001.00 ,100118.00 ,R01,USD,0.00 
500011357,1001.00 ,100118.00 ,R01,USD,0.00 
500011358,1001.00 ,100118.00 ,R01,USD,0.00 
500011359,1001.00 ,100118.00 ,R01,USD,0.00 
500011360,1001.00 ,100118.00 ,R01,USD,0.00 
500011361,1001.00 ,100118.00 ,R01,USD,0.00 
500011362,1001.00 ,100118.00 ,R01,USD,0.00 
500011363,1001.00 ,100118.00 ,R01,USD,0.00 
500011364,1001.00 ,100118.00 ,R01,USD,0.00 
500011365,1001.00 ,100118.00 ,R01,USD,0.00 
500011366,1006.00 ,1002.00 ,,TWD,0.00 
500011367,1003.00 ,100178.00 ,R01,USD,0.00 
500011368,1003.00 ,100366.00 ,R01,USD,0.00 
500011369,1003.00 ,100179.00 ,R01,USD,0.00 
500011370,1003.00 ,100179.00 ,R01,USD,0.00 
500011371,1005.00 ,100379.00 ,R01,TWD,0.00 
500011372,2002.00 ,1002.00 ,,USD,0.00 
500011373,2002.00 ,1002.00 ,,USD,0.00 
500011374,1007.00 ,100036.00 ,R01,USD,0.00 
500011375,1005.00 ,100014.00 ,R01,TWD,0.00 
500011376,1002.00 ,2002.00 ,,USD,0.00 
500011377,1011.00 ,1002.00 ,,TWD,0.00 
500011378,1005.00 ,100018.00 ,R01,TWD,0.00 
500011379,1005.00 ,100012.00 ,R01,TWD,0.00 
500011380,1001.00 ,100137.00 ,R01,TWD,0.00 
500011381,1001.00 ,100118.00 ,R01,USD,0.00 
500011382,1002.00 ,100203.00 ,R01,USD,480376.00 
500011383,1001.00 ,100118.00 ,R01,USD,0.00 
500011384,1001.00 ,100118.00 ,R01,USD,0.00 
500011385,1005.00 ,100017.00 ,R01,USD,2158632.00 
500011386,1004.00 ,100273.00 ,R01,USD,4612120.00 
500011387,1003.00 ,100182.00 ,R01,USD,0.00 
500011388,1003.00 ,100182.00 ,R01,USD,0.00 
500011389,1004.00 ,100239.00 ,R01,USD,588700.00 
500011390,1005.00 ,100008.00 ,R01,TWD,98322.00 
500011391,1005.00 ,100385.00 ,R01,TWD,0.00 
500011392,1005.00 ,100011.00 ,R01,TWD,39165.00 
500011393,1005.00 ,100024.00 ,R01,TWD,0.00 
500011394,1005.00 ,100371.00 ,R01,TWD,0.00 
500011395,1006.00 ,1002.00 ,,TWD,0.00 
500011396,1006.00 ,1002.00 ,,TWD,0.00 
500011397,1006.00 ,1002.00 ,,TWD,0.00 
500011398,1006.00 ,1002.00 ,,TWD,0.00 
500011399,1002.00 ,1006.00 ,,TWD,0.00 
500011400,1002.00 ,1006.00 ,,TWD,0.00 
500011401,1002.00 ,1006.00 ,,TWD,0.00 
500011402,1001.00 ,100118.00 ,R01,USD,0.00 
500011403,1001.00 ,100118.00 ,R01,USD,0.00 
500011404,1005.00 ,100392.00 ,R01,USD,700929.00 
500011405,2002.00 ,1002.00 ,,USD,0.00 
500011406,2002.00 ,1002.00 ,,USD,0.00 
500011407,2002.00 ,1002.00 ,,USD,0.00 
500011408,1001.00 ,100405.00 ,R01,USD,1168341.00 
500011409,1005.00 ,100010.00 ,R01,USD,280790.00 
500011410,1005.00 ,100010.00 ,R01,USD,215126.00 
500011411,1001.00 ,100171.00 ,R01,USD,3267024.00 
500011412,1001.00 ,100033.00 ,R01,USD,0.00 
500011413,1001.00 ,100173.00 ,R01,USD,0.00 
500011414,1005.00 ,100012.00 ,R01,TWD,0.00 
500011415,1005.00 ,100021.00 ,R01,USD,286845.00 
500011416,1004.00 ,100283.00 ,R01,EUR,0.00 
500011417,1001.00 ,100170.00 ,R01,USD,46062.00 
500011418,1001.00 ,100170.00 ,R01,USD,357742.00 
500011419,1001.00 ,100170.00 ,R01,USD,0.00 
500011420,1005.00 ,100442.00 ,R01,TWD,0.00 
500011421,1005.00 ,100365.00 ,R01,USD,365420.00 
500011422,1005.00 ,100016.00 ,R01,USD,558429.00 
500011423,1001.00 ,100118.00 ,R01,USD,0.00 
500011424,1005.00 ,100017.00 ,R01,USD,6300674.00 
500011425,2002.00 ,100208.00 ,R01,USD,0.00 
500011426,1001.00 ,100118.00 ,R01,USD,0.00 
500011427,1001.00 ,100118.00 ,R01,USD,0.00 
500011428,1006.00 ,100310.00 ,R01,TWD,0.00 
500011429,1001.00 ,100118.00 ,R01,USD,0.00 
500011430,1001.00 ,100118.00 ,R01,USD,0.00 
500011431,1001.00 ,100118.00 ,R01,USD,0.00 
500011432,1006.00 ,100310.00 ,R01,TWD,0.00 
500011433,1001.00 ,100118.00 ,R01,USD,0.00 
500011434,1011.00 ,1002.00 ,,TWD,0.00 
500011435,1001.00 ,100118.00 ,R01,USD,0.00 
500011436,1006.00 ,1002.00 ,,TWD,0.00 
500011437,1006.00 ,1002.00 ,,TWD,0.00 
500011438,1006.00 ,1002.00 ,,TWD,0.00 
500011439,2002.00 ,100207.00 ,R01,USD,0.00 
500011440,1005.00 ,100018.00 ,R01,TWD,0.00 
500011441,1005.00 ,100004.00 ,R01,TWD,22155.00 
500011442,1005.00 ,100015.00 ,R01,TWD,0.00 
500011443,1005.00 ,100008.00 ,R01,TWD,0.00 
500011444,1003.00 ,100180.00 ,R01,USD,0.00 
500011445,1001.00 ,Z009,R01,TWD,0.00 
500011446,2002.00 ,1002.00 ,,USD,0.00 
500011447,2002.00 ,1002.00 ,,USD,0.00 
500011448,2002.00 ,100213.00 ,R01,USD,0.00 
500011449,1001.00 ,100118.00 ,R01,USD,0.00 
500011450,1001.00 ,100118.00 ,R01,USD,0.00 
500011451,1002.00 ,100201.00 ,R01,USD,0.00 
500011452,1002.00 ,100201.00 ,R01,USD,0.00 
500011453,1002.00 ,2902.00 ,R99,USD,0.00 
500011454,2002.00 ,100207.00 ,R01,USD,0.00 
500011455,1002.00 ,100201.00 ,R01,USD,0.00 
500011456,1002.00 ,100201.00 ,R01,USD,0.00 
500011457,1002.00 ,1006.00 ,,TWD,0.00 
500011458,1002.00 ,1006.00 ,,TWD,0.00 
500011459,1002.00 ,2902.00 ,R99,USD,0.00 
500011460,2002.00 ,100207.00 ,R01,USD,0.00 
500011461,1007.00 ,100427.00 ,R01,TWD,0.00 
500011462,1002.00 ,2002.00 ,,USD,0.00 
500011463,1002.00 ,2002.00 ,,USD,0.00 
500011464,1007.00 ,100427.00 ,R01,TWD,0.00 
500011465,1007.00 ,100097.00 ,R01,TWD,0.00 
500011466,1007.00 ,100105.00 ,R01,TWD,0.00 
500011467,1001.00 ,100118.00 ,R01,USD,0.00 
500011468,1007.00 ,100105.00 ,R01,TWD,0.00 
